id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
83892,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""Associated Press Newswires,2013-05-15,Suspects sought after 6 men executed with assault rifles at northern Mexico car lot""",Associated Press Newswires,2013-05-15,Suspects sought after 6 men executed with assault rifles at northern Mexico car lot,,4,Michoacán state,,Michoacán state,,19.166667,-101.833333,POINT (-101.833333 19.166667),157117,Mexico,70,Americas,1,1,05/14/2013 00:00:00,05/14/2013 00:00:00,0,0,0,2,2,2,2,
83908,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""EFE News Service,2013-06-02,5 Dead in shootings in Mexico""",EFE News Service,2013-06-02,5 Dead in shootings in Mexico,Nuevo Leon Security Council officials,1,Juárez town,,Nuevo León state,Juárez municipality,25.647240,-100.095820,POINT (-100.095820 25.647240),166480,Mexico,70,Americas,1,1,05/31/2013 00:00:00,05/31/2013 00:00:00,0,0,0,4,4,4,4,
83927,,2013,True,Clear,2,12701,11940,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,12701,12701,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,4475,4475,Autodefensas Unidas de Michoacán,1150,1150,Los Caballeros Templarios,2,"""EFE News Service,2013-06-05,3 Bullet-riddled bodies found in western Mexico"";""Associated Press Newswires,2013-06-05,3 suspected cartel gunmen killed in battle with vigilantes, police in western Mexico state""",EFE News Service;Associated Press Newswires,2013-06-05;2013-06-05,"3 Bullet-riddled bodies found in western Mexico;3 suspected cartel gunmen killed in battle with vigilantes, police in western Mexico state",Michoacan Attorney General's Office spokesman ,1,La Higuera Panda village,,Michoacán state,Chinicuila municipality,18.798330,-103.371390,POINT (-103.371390 18.798330),156394,Mexico,70,Americas,1,1,06/04/2013 00:00:00,06/04/2013 00:00:00,0,0,0,0,0,3,0,
83981,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,2,"""Reuters News,2013-07-04,Seven severed heads found by highway in central Mexico"";""EFE News Service,2013-07-04,Police find 7 heads in western Mexico""",Reuters News;EFE News Service,2013-07-04;2013-07-04,Seven severed heads found by highway in central Mexico;Police find 7 heads in western Mexico,Jalisco state prosecutors ,1,Zacoalco de Torres town,,Jalisco state,Zacoalco de Torres municipality,20.228160,-103.568700,POINT (-103.568700 20.228160),158553,Mexico,70,Americas,1,1,07/02/2013 00:00:00,07/02/2013 00:00:00,0,0,0,0,0,7,0,
83995,,2013,True,Clear,2,12701,11940,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,12701,12701,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,4475,4475,Autodefensas Unidas de Michoacán,1150,1150,Los Caballeros Templarios,2,"""Agence France Presse,2013-07-19,Five people killed in troubled Mexico state"";""EFE News Service,2013-07-19,4 Tortured, slain in western Mexico""",Agence France Presse;EFE News Service,2013-07-19;2013-07-19,"Five people killed in troubled Mexico state;4 Tortured, slain in western Mexico",director of the state prosecutor's investigative service,1,Catalina village,,Michoacán state,Buenavista municipality,19.097100,-102.578420,POINT (-102.578420 19.097100),157115,Mexico,70,Americas,1,1,07/18/2013 00:00:00,07/18/2013 00:00:00,0,0,0,5,5,5,3,
83997,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,2,"""Associated Press Newswires,2013-07-19,Drug violence flares again near Mexico's southern Pacific coast, and hundreds abandon homes"";""EFE News Service,2013-07-19,4 Tortured, slain in western Mexico""",Associated Press Newswires;EFE News Service,2013-07-19;2013-07-19,"Drug violence flares again near Mexico's southern Pacific coast, and hundreds abandon homes;4 Tortured, slain in western Mexico",Michoacan state prosecutor's office  /self-defense squad leader,1,El Limon de la Luna village,,Michoacán state,Buenavista municipality,19.342180,-102.519320,POINT (-102.519320 19.342180),157115,Mexico,70,Americas,1,1,07/19/2013 00:00:00,07/19/2013 00:00:00,0,0,0,4,4,4,4,
83999,,2013,True,Clear,2,12701,11940,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,12701,12701,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,4475,4475,Autodefensas Unidas de Michoacán,1150,1150,Los Caballeros Templarios,1,"""EFE News Service,2013-07-23,Gunmen kill 5, wound 8 in western Mexico""",EFE News Service,2013-07-23,"Gunmen kill 5, wound 8 in western Mexico",Michoacan Attorney General's Office ,1,Los Reyes town,,Michoacán state,Los Reyes municipality,19.590400,-102.472520,POINT (-102.472520 19.590400),157836,Mexico,70,Americas,1,1,07/22/2013 00:00:00,07/22/2013 00:00:00,0,0,1,4,5,5,5,
97950,,2013,True,Clear,2,5546,4936,Los Zetas - Sinaloa Cartel,5546,5546,Los Zetas - Sinaloa Cartel,1088,1088,Los Zetas,775,775,Sinaloa Cartel,1,"""Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road""",Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road,,1,Lerdo town,,Durango state,Lerdo municipality,25.535383,-103.525242,POINT (-103.525242 25.535383),166473,Mexico,70,Americas,1,2,07/27/2013 00:00:00,07/29/2013 00:00:00,0,0,0,5,5,5,5,
97951,,2013,True,Clear,2,5546,4936,Los Zetas - Sinaloa Cartel,5546,5546,Los Zetas - Sinaloa Cartel,1088,1088,Los Zetas,775,775,Sinaloa Cartel,1,"""Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road""",Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road,,1,Gómez Palacio town,,Durango state,Gómez Palacio municipality,25.569850,-103.495880,POINT (-103.495880 25.569850),166474,Mexico,70,Americas,1,2,07/27/2013 00:00:00,07/29/2013 00:00:00,0,0,0,2,2,2,2,
97952,,2013,True,Clear,2,5546,4936,Los Zetas - Sinaloa Cartel,5546,5546,Los Zetas - Sinaloa Cartel,1088,1088,Los Zetas,775,775,Sinaloa Cartel,1,"""Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road""",Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road,,1,Durango town,,Durango state,Durango municipality,24.020320,-104.657560,POINT (-104.657560 24.020320),164311,Mexico,70,Americas,1,2,07/27/2013 00:00:00,07/29/2013 00:00:00,0,0,0,0,0,1,0,
97953,,2013,True,Clear,2,5546,4936,Los Zetas - Sinaloa Cartel,5546,5546,Los Zetas - Sinaloa Cartel,1088,1088,Los Zetas,775,775,Sinaloa Cartel,1,"""Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road""",Associated Press Newswires,2013-07-30,Mexico detains 3 alleged cartel members in killing of navy vice admiral on back road,,1,Tlahualilo de Zaragoza town,,Durango state,Tlahualilo municipality,26.105930,-103.442570,POINT (-103.442570 26.105930),167194,Mexico,70,Americas,1,2,07/27/2013 00:00:00,07/29/2013 00:00:00,0,0,0,0,0,1,0,
97986,,2013,True,Clear,2,12701,11940,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,12701,12701,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,4475,4475,Autodefensas Unidas de Michoacán,1150,1150,Los Caballeros Templarios,1,"""Associated Press Newswires,2013-08-13,7 killed, 9 wounded when gunmen attack family at home in violent western Mexican state""",Associated Press Newswires,2013-08-13,"7 killed, 9 wounded when gunmen attack family at home in violent western Mexican state",Authorities,1,Los Reyes town,,Michoacán state,Los Reyes municipality,19.590400,-102.472520,POINT (-102.472520 19.590400),157836,Mexico,70,Americas,1,2,08/11/2013 00:00:00,08/12/2013 00:00:00,0,0,0,2,2,2,2,
98051,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,3,"""Reuters News,2013-08-17,Nine men killed in Mexican drug war hotspot"";""Agence France Presse,2013-08-17,Nine bodies found in western Mexico"";""Associated Press Newswires,2013-08-17,23 bodies found in conflictive states in western Mexico where drug cartels battle for control""",Reuters News;Agence France Presse;Associated Press Newswires,2013-08-17;2013-08-17;2013-08-17,Nine men killed in Mexican drug war hotspot;Nine bodies found in western Mexico;23 bodies found in conflictive states in western Mexico where drug cartels battle for control,Michoacan's attorney general's office ,2,Buenavista Tomatlán town,,Michoacán state,Buenavista municipality,19.212810,-102.587350,POINT (-102.587350 19.212810),157115,Mexico,70,Americas,1,1,08/17/2013 00:00:00,08/17/2013 00:00:00,0,9,0,0,9,9,9,
98060,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,2,"""Reuters News,2013-08-29,Eight inmates killed in Mexican prison near U.S. border"";""Borderland Beat,2013-08-30,8 die in prison brawl in Nuevo Laredo """,Reuters News;Borderland Beat,2013-08-29;2013-08-30,Eight inmates killed in Mexican prison near U.S. border;8 die in prison brawl in Nuevo Laredo ,ministry of public security in the northeastern state of Tamaulipas ,1,Nuevo Laredo town,,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,1,1,08/28/2013 00:00:00,08/28/2013 00:00:00,0,0,0,8,8,8,8,
100266,,2013,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,3,"""Associated Press Newswires,2013-09-23,10 killed in massacre near Mexican border city of Ciudad Juarez"";""Agence France Presse,2013-09-23,Gunmen kill 10, including child, in northern Mexico"";""Borderland Beat,2013-09-22,10 die in northern Chihuahua massacre """,Associated Press Newswires;Agence France Presse;Borderland Beat,2013-09-23;2013-09-23;2013-09-22,"10 killed in massacre near Mexican border city of Ciudad Juarez;Gunmen kill 10, including child, in northern Mexico;10 die in northern Chihuahua massacre ",Chihuahua state prosecutors' office,1,Loma Blanca town,,Chihuahua state,Juárez municipality,31.579960,-106.296040,POINT (-106.296040 31.579960),175108,Mexico,70,Americas,1,1,09/22/2013 00:00:00,09/22/2013 00:00:00,0,0,9,1,10,10,10,
100267,,2013,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Associated Press Newswires,2013-09-23,10 killed in massacre near Mexican border city of Ciudad Juarez""",Associated Press Newswires,2013-09-23,10 killed in massacre near Mexican border city of Ciudad Juarez,,1,Ciudad Juárez town,,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,2,5,01/01/2013 00:00:00,09/23/2013 00:00:00,0,0,0,0,0,315,0,
100269,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Agence France Presse,2013-09-26,Mexican police find three heads on traffic circle""",Agence France Presse,2013-09-26,Mexican police find three heads on traffic circle,Nuevo Leon state prosecutor's office,3,Santa Catarina municipality,,Nuevo León state,Santa Catarina municipality,25.600770,-100.481960,POINT (-100.481960 25.600770),166480,Mexico,70,Americas,1,1,09/26/2013 00:00:00,09/26/2013 00:00:00,0,0,0,4,4,4,4,
100274,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Associated Press Newswires,2013-09-29,9 killed, 6 wounded in apparent drug-related attacks amid fears of Mexico violence resurgence""",Associated Press Newswires,2013-09-29,"9 killed, 6 wounded in apparent drug-related attacks amid fears of Mexico violence resurgence",Zacatecas state attorney general's office ,1,Fresnillo town,,Zacatecas state,Fresnillo municipality,23.181260,-102.871360,POINT (-102.871360 23.181260),162875,Mexico,70,Americas,1,1,09/28/2013 00:00:00,09/28/2013 00:00:00,0,0,0,3,3,3,3,
100275,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Associated Press Newswires,2013-09-29,9 killed, 6 wounded in apparent drug-related attacks amid fears of Mexico violence resurgence""",Associated Press Newswires,2013-09-29,"9 killed, 6 wounded in apparent drug-related attacks amid fears of Mexico violence resurgence",Authorities,1,Monterrey town,,Nuevo León state,Monterrey municipality,25.675065,-100.318465,POINT (-100.318465 25.675065),166480,Mexico,70,Americas,1,1,09/29/2013 00:00:00,09/29/2013 00:00:00,0,0,0,2,2,2,2,
100292,,2013,True,Clear,2,12701,11940,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,12701,12701,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,4475,4475,Autodefensas Unidas de Michoacán,1150,1150,Los Caballeros Templarios,3,"""Agence France Presse,2013-10-28,Mexico towns lose power in suspected cartel sabotage"";""EFE News Service,2013-10-28,Vigilantes kill 5 suspected drug traffickers in Mexico"";""Associated Press Newswires,2013-10-28,5 dead after Mexican vigilante groups confrontation in cartel stronghold""",Agence France Presse;EFE News Service;Associated Press Newswires,2013-10-28;2013-10-28;2013-10-28,Mexico towns lose power in suspected cartel sabotage;Vigilantes kill 5 suspected drug traffickers in Mexico;5 dead after Mexican vigilante groups confrontation in cartel stronghold,Local media /self-defense group spokesman,1,Aguililla town,,Michoacán state,Aguililla municipality,18.738430,-102.790320,POINT (-102.790320 18.738430),156395,Mexico,70,Americas,1,1,10/27/2013 00:00:00,10/27/2013 00:00:00,5,1,0,0,6,13,5,
100296,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,2,"""Reuters News,2013-11-04,Gunfights kill 13 in Mexican city on U.S. border"";""Agence France Presse,2013-11-04,13 killed in shootouts on Mexico's northern border""",Reuters News;Agence France Presse,2013-11-04;2013-11-04,Gunfights kill 13 in Mexican city on U.S. border;13 killed in shootouts on Mexico's northern border,statement from the state government of Tamaulipas,2,Matamoros town,,Tamaulipas state,Matamoros municipality,25.879720,-97.504170,POINT (-97.504170 25.879720),166485,Mexico,70,Americas,1,1,11/03/2013 00:00:00,11/03/2013 00:00:00,0,0,0,5,5,5,5,
100305,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,8,"""Agence France Presse,2013-11-15,24 bodies found in Mexico mass graves"";""EFE News Service,2013-11-15,Search in Mexico for kidnapped cops leads to 16 bodies"";""EFE News Service,2013-11-16,20 Bodies found in Mexico during search for kidnapped cops"";""Agence France Presse,2013-11-20,More bodies found in Mexico mass graves"";""Agence France Presse,2013-11-22,Mexico vows to stop vigilante expansion"";""Reuters News,2013-11-22,33 mutilated corpses found in hidden graves in Mexico drug lands"";""Borderland Beat,2013-11-23,Jalisco state mass grave death total rises to 42 -- UPDATED "";""Borderland Beat,2013-11-28,Now 72 Bodies in Clandestine Graves of Michoacán and Jalisco """,Agence France Presse;EFE News Service;EFE News Service;Agence France Presse;Agence France Presse;Reuters News;Borderland Beat;Borderland Beat,2013-11-15;2013-11-15;2013-11-16;2013-11-20;2013-11-22;2013-11-22;2013-11-23;2013-11-28,24 bodies found in Mexico mass graves;Search in Mexico for kidnapped cops leads to 16 bodies;20 Bodies found in Mexico during search for kidnapped cops;More bodies found in Mexico mass graves;Mexico vows to stop vigilante expansion;33 mutilated corpses found in hidden graves in Mexico drug lands;Jalisco state mass grave death total rises to 42 -- UPDATED ;Now 72 Bodies in Clandestine Graves of Michoacán and Jalisco ,federal prosecutor's office ,1,La Barca town,,Jalisco state,La Barca municipality,20.290280,-102.545650,POINT (-102.545650 20.290280),158555,Mexico,70,Americas,2,5,01/01/2013 00:00:00,11/14/2013 00:00:00,0,0,0,72,72,72,72,
100307,,2013,True,Clear,2,12701,11940,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,12701,12701,Autodefensas Unidas de Michoacán - Los Caballeros Templarios,4475,4475,Autodefensas Unidas de Michoacán,1150,1150,Los Caballeros Templarios,3,"""Associated Press Newswires,2013-11-17,Vigilantes take over another town in western Mexico; 2 dead"";""Agence France Presse,2013-11-17,Vigilantes seize town in western Mexico"";""EFE News Service,2013-11-17,Residents kill 9 drug traffickers in western Mexican city""",Associated Press Newswires;Agence France Presse;EFE News Service,2013-11-17;2013-11-17;2013-11-17,Vigilantes take over another town in western Mexico; 2 dead;Vigilantes seize town in western Mexico;Residents kill 9 drug traffickers in western Mexican city,State prosecutor's spokeswoman,1,Páreo town,,Michoacán state,Tancítaro municipality,19.332590,-102.452190,POINT (-102.452190 19.332590),157116,Mexico,70,Americas,1,1,11/16/2013 00:00:00,11/16/2013 00:00:00,9,0,0,0,9,9,9,
100384,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""EFE News Service,2013-12-28,5 Decapitated bodies found in southwest Mexico""",EFE News Service,2013-12-28,5 Decapitated bodies found in southwest Mexico,state Attorney General's Office ,1,Tarímbaro town,,Michoacán state,Tarímbaro municipality,19.793420,-101.176700,POINT (-101.176700 19.793420),157838,Mexico,70,Americas,1,1,12/28/2013 00:00:00,12/28/2013 00:00:00,3,0,0,0,3,3,3,
100385,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""EFE News Service,2013-12-28,5 Decapitated bodies found in southwest Mexico""",EFE News Service,2013-12-28,5 Decapitated bodies found in southwest Mexico,state Attorney General's Office ,1,Morelos town,,Michoacán state,Morelia municipality,19.648890,-101.238890,POINT (-101.238890 19.648890),157838,Mexico,70,Americas,1,1,12/28/2013 00:00:00,12/28/2013 00:00:00,2,0,0,0,2,2,2,
100485,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2013-01-11,Monterrey: Homicides Down 31% in 2012- But Now Rising """,Borderland Beat,2013-01-11,Monterrey: Homicides Down 31% in 2012- But Now Rising ,State Government,1,Monterrey town,,Nuevo León state,Monterrey municipality,25.675065,-100.318465,POINT (-100.318465 25.675065),166480,Mexico,70,Americas,2,4,01/01/2013 00:00:00,01/09/2013 00:00:00,0,0,0,44,44,44,44,
100486,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""Borderland Beat,2013-01-11,9 die in Zacatecas and Jalisco """,Borderland Beat,2013-01-11,9 die in Zacatecas and Jalisco ,El Siglo de Durango news daily ,1,Guadalajara town,,Jalisco state,Guadalajara municipality,20.666823,-103.391824,POINT (-103.391824 20.666823),159274,Mexico,70,Americas,1,1,01/11/2013 00:00:00,01/11/2013 00:00:00,3,0,0,0,3,3,3,
100488,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2013-01-21,6 die in Zacatecas state """,Borderland Beat,2013-01-21,6 die in Zacatecas state ,El Sol de Zacatecas news daily,3,Guadalupe municipality,,Zacatecas state,Guadalupe municipality,22.730310,-102.465750,POINT (-102.465750 22.730310),162156,Mexico,70,Americas,1,1,01/21/2013 00:00:00,01/21/2013 00:00:00,0,0,0,1,1,1,1,
100489,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2013-01-21,6 die in Zacatecas state """,Borderland Beat,2013-01-21,6 die in Zacatecas state ,El Sol de Zacatecas news daily ,2,Ojo de Agua village,,Zacatecas state,Zacatecas municipality,22.733330,-102.583890,POINT (-102.583890 22.733330),162155,Mexico,70,Americas,1,1,01/21/2013 00:00:00,01/21/2013 00:00:00,0,0,0,2,2,2,2,
100492,,2013,True,Clear,2,5546,4936,Los Zetas - Sinaloa Cartel,5546,5546,Los Zetas - Sinaloa Cartel,1088,1088,Los Zetas,775,775,Sinaloa Cartel,3,"""El Universal,2013-01-23,Hallan dos cadáveres junto a bebé en Saltillo"";""Borderland Beat,2013-01-24,Saltillo Violence: Mother Killed With Daughter, Baby Found With Bodies, 3 Sicarios Killed "";""Epoca violenta,2013-01-24,Zs dejan tirado a un BEBE de 8 meses junto a 2 ejecutadas """,El Universal;Borderland Beat;Epoca violenta,2013-01-23;2013-01-24;2013-01-24,"Hallan dos cadáveres junto a bebé en Saltillo;Saltillo Violence: Mother Killed With Daughter, Baby Found With Bodies, 3 Sicarios Killed ;Zs dejan tirado a un BEBE de 8 meses junto a 2 ejecutadas ",Procuraduría General de Justicia del Estado ,1,Saltillo town,,Coahuila state,Saltillo municipality,25.419418,-101.001278,POINT (-101.001278 25.419418),165758,Mexico,70,Americas,1,1,01/23/2013 00:00:00,01/23/2013 00:00:00,0,0,0,2,2,2,2,
100496,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2013-02-02,Mexican Army kills 8 armed suspects in Tamaulipas state """,Borderland Beat,2013-02-02,Mexican Army kills 8 armed suspects in Tamaulipas state ,,5,"Highway between Ciudad Victoria and Monterrey, Nuevo León",,Nuevo León state,,24.921000,-99.687900,POINT (-99.687900 24.921000),165041,Mexico,70,Americas,1,1,01/31/2013 00:00:00,01/31/2013 00:00:00,0,0,0,0,0,1,0,
100501,,2013,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""Borderland Beat,2013-02-02,Invasion of Los Templarios and the Violent War With CJNG """,Borderland Beat,2013-02-02,Invasion of Los Templarios and the Violent War With CJNG ,,1,Zapopan town,,Jalisco state,Zapopan municipality,20.677380,-103.431130,POINT (-103.431130 20.677380),159274,Mexico,70,Americas,1,1,01/06/2013 00:00:00,01/06/2013 00:00:00,4,0,0,0,4,4,4,
100502,,2013,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2013-02-05,7 die in Nuevo Laredo """,Borderland Beat,2013-02-05,7 die in Nuevo Laredo ,Vanguardia news daily ,1,Nuevo Laredo town,,Tamaulipas state,Nuevo Laredo municipality,27.484635,-99.522106,POINT (-99.522106 27.484635),168641,Mexico,70,Americas,1,1,02/02/2013 00:00:00,02/02/2013 00:00:00,0,0,0,4,4,4,4,
