id,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
143117,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Agence France Presse,2014-10-12,Triple car bomb attack kills 25 in Iraq town: officials""",Agence France Presse,2014-10-12,Triple car bomb attack kills 25 in Iraq town: officials,A police captain and a doctor at Baquba hospital,1,Ba‘qūbah town,,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,10/12/2014 00:00:00,10/12/2014 00:00:00,0,0,6,0,6,6,6
143118,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Agence France Presse,2014-10-12,Triple car bomb attack kills 25 in Iraq town: officials""",Agence France Presse,2014-10-12,Triple car bomb attack kills 25 in Iraq town: officials,A police captain and a doctor at Baquba hospital,1,Ba‘qūbah town,,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,10/12/2014 00:00:00,10/12/2014 00:00:00,0,0,1,0,1,1,1
143120,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Reuters News,2014-10-13,Twenty-five people killed in three bombings in Shi'ite parts of Baghdad"";""Reuters News,2014-10-13,UPDATE 1-Thirty killed in three bombings in Shi'ite parts of Baghdad""",Reuters News;Reuters News,2014-10-13;2014-10-13,Twenty-five people killed in three bombings in Shi'ite parts of Baghdad;UPDATE 1-Thirty killed in three bombings in Shi'ite parts of Baghdad,Medical and police officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/13/2014 00:00:00,10/13/2014 00:00:00,0,0,0,3,3,3,3
143122,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-13,Twenty-five people killed in three bombings in Shi'ite parts of Baghdad""",Reuters News,2014-10-13,Twenty-five people killed in three bombings in Shi'ite parts of Baghdad,Medical and police officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/13/2014 00:00:00,10/13/2014 00:00:00,0,0,0,16,16,16,16
143123,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Reuters News,2014-10-13,Twenty-five people killed in three bombings in Shi'ite parts of Baghdad"";""Reuters News,2014-10-13,UPDATE 1-Thirty killed in three bombings in Shi'ite parts of Baghdad""",Reuters News;Reuters News,2014-10-13;2014-10-13,Twenty-five people killed in three bombings in Shi'ite parts of Baghdad;UPDATE 1-Thirty killed in three bombings in Shi'ite parts of Baghdad,Police and medical officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/13/2014 00:00:00,10/13/2014 00:00:00,0,0,8,0,8,8,8
143125,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Reuters News,2014-10-14,UPDATE 3-Car bomb kills 25, including lawmaker, in Shi'ite neighbourhood of Baghdad"";""Agence France Presse,2014-10-16,Iraq car bombs kill at least 26: police""",Reuters News;Agence France Presse,2014-10-14;2014-10-16,"UPDATE 3-Car bomb kills 25, including lawmaker, in Shi'ite neighbourhood of Baghdad;Iraq car bombs kill at least 26: police",Police and medical officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/14/2014 00:00:00,10/14/2014 00:00:00,6,1,0,21,28,28,28
143127,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2014-10-14,UPDATE 3-Car bomb kills 25, including lawmaker, in Shi'ite neighbourhood of Baghdad""",Reuters News,2014-10-14,"UPDATE 3-Car bomb kills 25, including lawmaker, in Shi'ite neighbourhood of Baghdad",Police and medical official,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/14/2014 00:00:00,10/14/2014 00:00:00,0,0,3,0,3,3,3
143128,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,3,"""Agence France Presse,2014-10-16,Three Baghdad car bombs kill at least 16: police"";""Agence France Presse,2014-10-16,Iraq car bombs kill at least 26: police"";""Reuters News,2014-10-16,At least 47 killed in attacks in and around Baghdad""",Agence France Presse;Agence France Presse;Reuters News,2014-10-16;2014-10-16;2014-10-16,Three Baghdad car bombs kill at least 16: police;Iraq car bombs kill at least 26: police;At least 47 killed in attacks in and around Baghdad,Police and medical sources,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/16/2014 00:00:00,10/16/2014 00:00:00,0,0,16,0,16,16,16
143129,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Agence France Presse,2014-10-16,Three Baghdad car bombs kill at least 16: police"";""Agence France Presse,2014-10-16,Iraq car bombs kill at least 26: police""",Agence France Presse;Agence France Presse,2014-10-16;2014-10-16,Three Baghdad car bombs kill at least 16: police;Iraq car bombs kill at least 26: police,Police and medical sources,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/16/2014 00:00:00,10/16/2014 00:00:00,0,0,9,0,9,9,9
143133,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Agence France Presse,2014-10-16,Iraq car bombs kill at least 26: police""",Agence France Presse,2014-10-16,Iraq car bombs kill at least 26: police,A hospital source,1,Al Maḩmūdīyah town,,Baghdād province,Qaḑā’ al Maḩmūdīyah,33.06764,44.362303,POINT (44.362303 33.067640),177569,Iraq,645,Middle East,1,1,10/16/2014 00:00:00,10/16/2014 00:00:00,0,0,0,6,6,6,6
143135,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-16,At least 47 killed in attacks in and around Baghdad""",Reuters News,2014-10-16,At least 47 killed in attacks in and around Baghdad,Reuters,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/16/2014 00:00:00,10/16/2014 00:00:00,0,0,0,5,5,5,5
143136,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-16,At least 47 killed in attacks in and around Baghdad""",Reuters News,2014-10-16,At least 47 killed in attacks in and around Baghdad,Reuters,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/16/2014 00:00:00,10/16/2014 00:00:00,0,0,0,6,6,6,6
143137,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2014-10-16,At least 47 killed in attacks in and around Baghdad""",Reuters News,2014-10-16,At least 47 killed in attacks in and around Baghdad,Reuters,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/16/2014 00:00:00,10/16/2014 00:00:00,0,0,3,0,3,3,3
143139,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Agence France Presse,2014-10-17,Baghdad car bombs kill 18"";""Reuters News,2014-10-17,Car bombs kill 24 across Baghdad as violence rages""",Agence France Presse;Reuters News,2014-10-17;2014-10-17,Baghdad car bombs kill 18;Car bombs kill 24 across Baghdad as violence rages,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/17/2014 00:00:00,10/17/2014 00:00:00,0,0,0,9,9,9,9
143140,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Agence France Presse,2014-10-17,Baghdad car bombs kill 18"";""Reuters News,2014-10-17,Car bombs kill 24 across Baghdad as violence rages""",Agence France Presse;Reuters News,2014-10-17;2014-10-17,Baghdad car bombs kill 18;Car bombs kill 24 across Baghdad as violence rages,Security and medical officials ,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/17/2014 00:00:00,10/17/2014 00:00:00,0,0,6,0,6,6,6
143141,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2014-10-17,Car bombs kill 24 across Baghdad as violence rages""",Reuters News,2014-10-17,Car bombs kill 24 across Baghdad as violence rages,Official,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/17/2014 00:00:00,10/17/2014 00:00:00,0,0,0,9,9,9,9
143142,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-18,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 18 Oct 14""",BBC Monitoring Middle East,2014-10-18,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 18 Oct 14,Gali Kurdistan Satellite TV,1,As Sa‘dīyah town,,Diyālá province,Qaḑā’ Khānaqīn,34.187488,45.117456,POINT (45.117456 34.187488),179011,Iraq,645,Middle East,1,1,10/18/2014 00:00:00,10/18/2014 00:00:00,0,8,0,0,8,8,8
143153,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-19,Iraqi push to retake refinery city hit by suicide attack""",Reuters News,2014-10-19,Iraqi push to retake refinery city hit by suicide attack,Officers,2,Bayjī town,,Şalāḩ ad Dīn province,Qaḑā’ Bayjī,34.9307,43.493107,POINT (43.493107 34.930700),179727,Iraq,645,Middle East,1,1,10/18/2014 00:00:00,10/18/2014 00:00:00,4,0,0,0,4,4,4
143173,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,3,"""Agence France Presse,2014-10-19,Suicide bomber kills 15 at Baghdad Shiite mosque: officials"";""Reuters News,2014-10-19,Suicide bomber kills 19, wounds 28 outside Baghdad Shi'ite mosque"";""Agence France Presse,2014-10-20,Fresh attack at Baghdad Shiite mosque kills at least 11""",Agence France Presse;Reuters News;Agence France Presse,2014-10-19;2014-10-19;2014-10-20,"Suicide bomber kills 15 at Baghdad Shiite mosque: officials;Suicide bomber kills 19, wounds 28 outside Baghdad Shi'ite mosque;Fresh attack at Baghdad Shiite mosque kills at least 11",Security and medical officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/19/2014 00:00:00,10/19/2014 00:00:00,0,0,22,0,22,22,22
143174,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Agence France Presse,2014-10-20,Fresh attack at Baghdad Shiite mosque kills at least 11""",Agence France Presse,2014-10-20,Fresh attack at Baghdad Shiite mosque kills at least 11,Officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/20/2014 00:00:00,10/20/2014 00:00:00,0,0,11,0,11,11,11
143175,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""BBC Monitoring Middle East,2014-10-20,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 20 Oct 14"";""Reuters News,2014-10-20,Islamic State insurgents advance into Iraqi town of Qara Tappa""",BBC Monitoring Middle East;Reuters News,2014-10-20;2014-10-20,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 20 Oct 14;Islamic State insurgents advance into Iraqi town of Qara Tappa,Gali Kurdistan Satellite TV,1,Qarat Tabbah town,,Diyālá province,Qaḑā’ Kifrī,34.432775,44.934786,POINT (44.934786 34.432775),179010,Iraq,645,Middle East,1,1,10/20/2014 00:00:00,10/20/2014 00:00:00,7,24,8,0,39,39,39
143178,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Agence France Presse,2014-10-20,Fresh attack at Baghdad Shiite mosque kills at least 11"";""Reuters News,2014-10-20,Islamic State insurgents advance into Iraqi town of Qara Tappa""",Agence France Presse;Reuters News,2014-10-20;2014-10-20,Fresh attack at Baghdad Shiite mosque kills at least 11;Islamic State insurgents advance into Iraqi town of Qara Tappa,Police ,1,Karbalā’ town,,Karbalā’ province,Qaḑā Karbalā’,32.597902,44.016482,POINT (44.016482 32.597902),176849,Iraq,645,Middle East,1,1,10/20/2014 00:00:00,10/20/2014 00:00:00,0,0,0,3,3,3,3
143181,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2014-10-21,Baghdad restaurant bombs kill 21""",Reuters News,2014-10-21,Baghdad restaurant bombs kill 21,Police and medics,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/21/2014 00:00:00,10/21/2014 00:00:00,0,0,0,12,12,12,12
143183,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2014-10-21,Baghdad restaurant bombs kill 21""",Reuters News,2014-10-21,Baghdad restaurant bombs kill 21,Police and medics,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/21/2014 00:00:00,10/21/2014 00:00:00,0,0,2,0,2,2,2
143184,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2014-10-21,Baghdad restaurant bombs kill 21""",Reuters News,2014-10-21,Baghdad restaurant bombs kill 21,Police and medics,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/21/2014 00:00:00,10/21/2014 00:00:00,0,0,0,7,7,7,7
143185,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-21,Iraq: Programme summary of Kurdish NRT Satellite TV news 1700 gmt 20 Oct 14""",BBC Monitoring Middle East,2014-10-21,Iraq: Programme summary of Kurdish NRT Satellite TV news 1700 gmt 20 Oct 14,"NRT TV, Sulaymaniyah",2,Mosul Dam Lake,,Nīnawá province,Qaḑā’ Tall ‘Afar,36.621513,42.817747,POINT (42.817747 36.621513),182606,Iraq,645,Middle East,1,1,10/21/2014 00:00:00,10/21/2014 00:00:00,7,0,0,0,7,7,7
143197,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-22,Air strikes kill around 25 Islamic State fighters in Iraq: residents""",Reuters News,2014-10-22,Air strikes kill around 25 Islamic State fighters in Iraq: residents,Residents,2,Bayjī town,,Şalāḩ ad Dīn province,Qaḑā’ Bayjī,34.9307,43.493107,POINT (43.493107 34.930700),179727,Iraq,645,Middle East,1,1,10/22/2014 00:00:00,10/22/2014 00:00:00,0,25,0,0,25,25,25
143198,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-22,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 22 Oct 14""",BBC Monitoring Middle East,2014-10-22,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 22 Oct 14,Peshmerga forces,1,Qarat Tabbah town,,Diyālá province,Qaḑā’ Kifrī,34.432775,44.934786,POINT (44.934786 34.432775),179010,Iraq,645,Middle East,1,1,10/22/2014 00:00:00,10/22/2014 00:00:00,0,12,0,0,12,12,12
143201,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Agence France Presse,2014-10-22,Two Baghdad car bombs kill 28""",Agence France Presse,2014-10-22,Two Baghdad car bombs kill 28,Police and medics,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/22/2014 00:00:00,10/22/2014 00:00:00,0,0,10,0,10,10,10
143202,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Agence France Presse,2014-10-22,Two Baghdad car bombs kill 28""",Agence France Presse,2014-10-22,Two Baghdad car bombs kill 28,Police and medics,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/22/2014 00:00:00,10/22/2014 00:00:00,0,0,18,0,18,18,18
143203,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Agence France Presse,2014-10-23,Yazidi commander killed on Iraq's Mount Sinjar""",Agence France Presse,2014-10-23,Yazidi commander killed on Iraq's Mount Sinjar,A fighter ,1,Jabal Sinjār,,Nīnawá province,Sinjār district,36.355609,41.780417,POINT (41.780417 36.355609),181884,Iraq,645,Middle East,1,1,10/22/2014 00:00:00,10/22/2014 00:00:00,1,0,0,0,1,1,1
143208,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""BBC Monitoring Middle East,2014-10-24,Some 50 Islamic State militants killed in military operation in Iraq - website"";""Agence France Presse,2014-10-25,IS kills eight Iraq soldiers in clashes south of Baghdad""",BBC Monitoring Middle East;Agence France Presse,2014-10-24;2014-10-25,Some 50 Islamic State militants killed in military operation in Iraq - website;IS kills eight Iraq soldiers in clashes south of Baghdad,A security source,2,Jurf aş Şakhr town,,Bābil province,Qaḑā’ al Musayyib,32.873604,44.193877,POINT (44.193877 32.873604),176849,Iraq,645,Middle East,1,1,10/24/2014 00:00:00,10/24/2014 00:00:00,8,50,0,0,58,58,58
143210,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-25,Kurdish forces retake north Iraqi town from Islamic State""",Reuters News,2014-10-25,Kurdish forces retake north Iraqi town from Islamic State,One peshmerga fighter ,2,Zummār town,,Nīnawá province,Qaḑā’ Tall ‘Afar,36.766667,42.633333,POINT (42.633333 36.766667),182606,Iraq,645,Middle East,1,1,10/25/2014 00:00:00,10/25/2014 00:00:00,7,0,0,0,7,7,7
143212,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-25,UPDATE 4-Iraqi security forces and Kurds gain ground against Islamic State""",Reuters News,2014-10-25,UPDATE 4-Iraqi security forces and Kurds gain ground against Islamic State,Police and medical sources,2,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/25/2014 00:00:00,10/25/2014 00:00:00,7,1,0,0,8,8,8
143213,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-25,UPDATE 4-Iraqi security forces and Kurds gain ground against Islamic State""",Reuters News,2014-10-25,UPDATE 4-Iraqi security forces and Kurds gain ground against Islamic State,Official,1,Jurf aş Şakhr town,,Bābil province,Qaḑā’ al Musayyib,32.873604,44.193877,POINT (44.193877 32.873604),176849,Iraq,645,Middle East,2,2,10/24/2014 00:00:00,10/25/2014 00:00:00,59,250,0,0,309,309,309
143214,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-26,UPDATE 1-Iraqi forces seize four villages after victory near Baghdad""",Reuters News,2014-10-26,UPDATE 1-Iraqi forces seize four villages after victory near Baghdad,Military sources,2,Tikrīt town,,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,Middle East,1,1,10/26/2014 00:00:00,10/26/2014 00:00:00,3,1,0,0,4,4,4
143215,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-26,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 26 Oct 14""",BBC Monitoring Middle East,2014-10-26,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 26 Oct 14,Kurdish News Network satellite TV,2,Zummār town,,Nīnawá province,Qaḑā’ Tall ‘Afar,36.766667,42.633333,POINT (42.633333 36.766667),182606,Iraq,645,Middle East,1,1,10/26/2014 00:00:00,10/26/2014 00:00:00,3,0,0,0,3,3,3
143216,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-26,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 26 Oct 14""",BBC Monitoring Middle East,2014-10-26,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 26 Oct 14,Kurdish News Network satellite TV,1,Al Baghdādī town,,Al Anbār province,Hīt district,33.851358,42.548684,POINT (42.548684 33.851358),178286,Iraq,645,Middle East,1,1,10/26/2014 00:00:00,10/26/2014 00:00:00,0,20,0,0,20,20,20
143217,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-26,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 26 Oct 14""",BBC Monitoring Middle East,2014-10-26,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 26 Oct 14,Kurdish News Network satellite TV,2,Tikrīt town,,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,Middle East,1,1,10/26/2014 00:00:00,10/26/2014 00:00:00,0,0,0,0,0,300,0
143218,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-27,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 27 Oct 14""",BBC Monitoring Middle East,2014-10-27,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 27 Oct 14,Gali Kurdistan Satellite TV,2,Balad town,,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.014846,44.145737,POINT (44.145737 34.014846),179009,Iraq,645,Middle East,1,1,10/27/2014 00:00:00,10/27/2014 00:00:00,0,8,0,0,8,7,8
143219,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-27,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 27 Oct 14""",BBC Monitoring Middle East,2014-10-27,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 27 Oct 14,Gali Kurdistan Satellite TV,2,Bayjī town,,Şalāḩ ad Dīn province,Qaḑā’ Bayjī,34.9307,43.493107,POINT (43.493107 34.930700),179727,Iraq,645,Middle East,1,1,10/27/2014 00:00:00,10/27/2014 00:00:00,0,7,0,0,7,8,7
143220,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2014-10-27,Suicide bomber in Iraq kills 27 Shi'ite militiamen near Baghdad: police""",Reuters News,2014-10-27,Suicide bomber in Iraq kills 27 Shi'ite militiamen near Baghdad: police,Army and police sources ,2,Jurf aş Şakhr town,,Bābil province,Qaḑā’ al Musayyib,32.873604,44.193877,POINT (44.193877 32.873604),176849,Iraq,645,Middle East,1,1,10/27/2014 00:00:00,10/27/2014 00:00:00,27,1,0,0,28,28,28
143221,2014,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2014-10-27,Car bomb kills 15 people in central Baghdad -police""",Reuters News,2014-10-27,Car bomb kills 15 people in central Baghdad -police,Police and medical sources,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/27/2014 00:00:00,10/27/2014 00:00:00,0,0,15,0,15,15,15
143222,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-28,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 27 Oct 14""",BBC Monitoring Middle East,2014-10-28,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 27 Oct 14,Kurdish News Network satellite TV,4,Şalāḩ ad Dīn province,,Şalāḩ ad Dīn province,,34.5,43.65,POINT (43.650000 34.500000),179728,Iraq,645,Middle East,1,1,10/28/2014 00:00:00,10/28/2014 00:00:00,0,16,0,0,16,16,16
143224,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Agence France Presse,2014-10-28,Four deminers killed in Iraq blast""",Agence France Presse,2014-10-28,Four deminers killed in Iraq blast,Kurdish regional government's demining organisation,1,Zummār town,,Nīnawá province,Qaḑā’ Tall ‘Afar,36.766667,42.633333,POINT (42.633333 36.766667),182606,Iraq,645,Middle East,1,1,10/28/2014 00:00:00,10/28/2014 00:00:00,0,0,4,0,4,4,4
143225,2014,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2014-10-29,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 28 Oct 14""",BBC Monitoring Middle East,2014-10-29,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 28 Oct 14,Source in Baghdad police,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/29/2014 00:00:00,10/29/2014 00:00:00,14,0,0,0,14,14,14
